0 [0.0, 0.5, 0.1111111111111111, 0.21621621621621623, 0.15714285714285714, 0.39655172413793105, 0.16883116883116883, 0.39655172413793105, 0.0]
0 [0.0, 0.36363636363636365, 0.16883116883116883, 0.30434782608695654, 0.265625, 0.3064516129032258, 0.16883116883116883, 0.44642857142857145, 0.0125]
0 [0.0, 0.42857142857142855, 0.0975609756097561, 0.046511627906976744, 1.53125, 0.19117647058823528, 0.046511627906976744, 0.723404255319149, 0.0]
0 [0.0, 0.45161290322580644, 0.07142857142857142, 0.2, 0.9285714285714286, 0.32786885245901637, 0.15384615384615385, 0.5882352941176471, 0.0]
0 [0.02040816326530612, 0.6363636363636364, 0.18421052631578946, 0.47540983606557374, 0.125, 0.5, 0.30434782608695654, 0.5283018867924528, 0.08]
0 [0.030927835051546393, 0.7307692307692307, 0.08433734939759036, 0.5254237288135594, 0.17391304347826086, 0.5, 0.125, 0.5576923076923077, 0.19117647058823528]
0 [0.0, 0.5517241379310345, 0.07142857142857142, 0.34328358208955223, 1.0769230769230769, 0.5576923076923077, 0.3235294117647059, 0.44642857142857145, 0.02531645569620253]
0 [0.08695652173913043, 0.3235294117647059, 0.08433734939759036, 0.25, 0.0, 0.208955223880597, 0.07142857142857142, 0.265625, 0.125]
0 [0.010101010101010102, 0.7647058823529411, 0.046511627906976744, 0.15384615384615385, 1.131578947368421, 0.32786885245901637, 0.08433734939759036, 0.975609756097561, 0.02531645569620253]
0 [0.0, 0.42857142857142855, 0.0975609756097561, 0.15384615384615385, 0.5283018867924528, 0.2857142857142857, 0.15384615384615385, 0.4727272727272727, 0.0125]
0 [0.0, 0.5254237288135594, 0.125, 0.15384615384615385, 0.6875, 0.22727272727272727, 0.18421052631578946, 0.6530612244897959, 0.0]
0 [0.06382978723404255, 0.6363636363636364, 0.034482758620689655, 0.38461538461538464, 0.0125, 0.42105263157894735, 0.13924050632911392, 0.32786885245901637, 0.08]
0 [0.0, 0.7647058823529411, 0.058823529411764705, 0.25, 0.5882352941176471, 0.24615384615384617, 0.18421052631578946, 0.62, 0.0]
0 [0.12359550561797752, 0.2328767123287671, 0.0975609756097561, 0.2857142857142857, 0.0, 0.32786885245901637, 0.034482758620689655, 0.32786885245901637, 0.14084507042253522]
0 [0.02040816326530612, 0.45161290322580644, 0.0975609756097561, 0.6363636363636364, 0.19117647058823528, 0.6530612244897959, 0.16883116883116883, 0.5882352941176471, 0.06578947368421052]
0 [0.0, 0.34328358208955223, 0.08433734939759036, 0.2328767123287671, 0.14084507042253522, 0.24615384615384617, 0.058823529411764705, 0.39655172413793105, 0.038461538461538464]
0 [0.0, 0.5254237288135594, 0.2676056338028169, 0.36363636363636365, 0.44642857142857145, 0.4727272727272727, 0.2676056338028169, 0.5, 0.0125]
0 [0.06382978723404255, 0.6981132075471698, 0.2, 0.6363636363636364, 0.0125, 0.5, 0.16883116883116883, 0.6875, 0.0945945945945946]
0 [0.010101010101010102, 0.2676056338028169, 0.13924050632911392, 0.34328358208955223, 0.02531645569620253, 0.39655172413793105, 0.13924050632911392, 0.2857142857142857, 0.0125]
0 [0.0, 0.7307692307692307, 0.034482758620689655, 0.16883116883116883, 0.9285714285714286, 0.208955223880597, 0.13924050632911392, 0.8, 0.0125]
0 [0.0, 0.42857142857142855, 0.07142857142857142, 0.2676056338028169, 0.17391304347826086, 0.42105263157894735, 0.07142857142857142, 0.4727272727272727, 0.02531645569620253]
0 [0.05263157894736842, 0.5517241379310345, 0.125, 0.36363636363636365, 0.0125, 0.5283018867924528, 0.21621621621621623, 0.5, 0.1095890410958904]
0 [0.0989010989010989, 0.5517241379310345, 0.0975609756097561, 0.36363636363636365, 0.0, 0.5283018867924528, 0.15384615384615385, 0.5, 0.125]
0 [0.0, 0.30434782608695654, 0.011235955056179775, 0.1111111111111111, 0.02531645569620253, 0.208955223880597, 0.07142857142857142, 0.24615384615384617, 0.02531645569620253]
0 [0.0, 0.5789473684210527, 0.0, 0.13924050632911392, 0.39655172413793105, 0.22727272727272727, 0.046511627906976744, 0.3728813559322034, 0.1095890410958904]
0 [0.030927835051546393, 0.6666666666666666, 0.034482758620689655, 0.38461538461538464, 0.05194805194805195, 0.5283018867924528, 0.15384615384615385, 0.42105263157894735, 0.17391304347826086]
0 [0.0, 0.21621621621621623, 0.011235955056179775, 0.0, 0.44642857142857145, 0.0945945945945946, 0.0, 0.32786885245901637, 0.0]
0 [0.010101010101010102, 0.34328358208955223, 0.13924050632911392, 0.25, 0.22727272727272727, 0.15714285714285714, 0.08433734939759036, 0.35, 0.0125]
0 [0.0989010989010989, 0.2676056338028169, 0.1111111111111111, 0.13924050632911392, 0.0, 0.17391304347826086, 0.07142857142857142, 0.265625, 0.14084507042253522]
0 [0.05263157894736842, 0.47540983606557374, 0.07142857142857142, 0.38461538461538464, 0.0, 0.3728813559322034, 0.125, 0.3064516129032258, 0.17391304347826086]
0 [0.010101010101010102, 0.125, 0.046511627906976744, 0.2, 0.05194805194805195, 0.3064516129032258, 0.058823529411764705, 0.1095890410958904, 0.0]
0 [0.041666666666666664, 0.45161290322580644, 0.18421052631578946, 0.6071428571428571, 0.038461538461538464, 0.6530612244897959, 0.1111111111111111, 0.6530612244897959, 0.14084507042253522]
0 [0.030927835051546393, 0.7307692307692307, 0.21621621621621623, 0.36363636363636365, 0.208955223880597, 0.4727272727272727, 0.15384615384615385, 0.723404255319149, 0.06578947368421052]
0 [0.030927835051546393, 0.30434782608695654, 0.0975609756097561, 0.38461538461538464, 0.038461538461538464, 0.39655172413793105, 0.058823529411764705, 0.5283018867924528, 0.0125]
0 [0.0, 0.5789473684210527, 0.15384615384615385, 0.3235294117647059, 0.2857142857142857, 0.5882352941176471, 0.2, 0.723404255319149, 0.038461538461538464]
0 [0.0, 0.6363636363636364, 0.034482758620689655, 0.21621621621621623, 0.24615384615384617, 0.24615384615384617, 0.07142857142857142, 0.8, 0.02531645569620253]
0 [0.0, 0.5517241379310345, 0.034482758620689655, 0.2857142857142857, 0.125, 0.2857142857142857, 0.1111111111111111, 0.3728813559322034, 0.0125]
0 [0.0, 0.47540983606557374, 0.0975609756097561, 0.25, 0.17391304347826086, 0.39655172413793105, 0.18421052631578946, 0.39655172413793105, 0.06578947368421052]
0 [0.0, 0.47540983606557374, 0.25, 0.34328358208955223, 0.62, 0.5283018867924528, 0.18421052631578946, 0.723404255319149, 0.0125]
0 [0.0, 0.6666666666666666, 0.16883116883116883, 0.5, 0.4727272727272727, 0.6530612244897959, 0.18421052631578946, 0.7608695652173914, 0.02531645569620253]
0 [0.030927835051546393, 0.6666666666666666, 0.18421052631578946, 0.6071428571428571, 0.038461538461538464, 0.62, 0.16883116883116883, 0.723404255319149, 0.125]
0 [0.010101010101010102, 0.45161290322580644, 0.15384615384615385, 0.47540983606557374, 0.05194805194805195, 0.5576923076923077, 0.125, 0.5, 0.06578947368421052]
0 [0.1111111111111111, 0.7647058823529411, 0.08433734939759036, 0.5254237288135594, 0.15714285714285714, 0.3728813559322034, 0.058823529411764705, 0.62, 0.2857142857142857]
